payment_id,client_id,provider_id,payment_date,amount,currency,status,failure_reason,created_at
PMT000299,C0482,P014,2025-05-15,654.0,MXN,Successful,,2025-05-15T18:41:37
PMT000300,C0492,P008,2025-07-23,1150.47,MXN,Successful,,2025-07-23T10:20:12
PMT000301,C0219,P015,2025-11-02,8214.83,MXN,Successful,,2025-11-02T03:41:50
PMT000302,C0349,P019,2025-07-09,62.55,USD,Successful,,2025-07-09T16:49:04
PMT000303,C0235,P019,2025-01-17,10111.77,MXN,Failed,Expired authorization,2025-01-17T22:39:16
PMT000304,C0388,P004,2025-07-09,4253.09,MXN,Successful,,2025-07-09T14:02:52
PMT000305,C0012,P004,2024-10-12,5563.71,MXN,Successful,,2024-10-12T13:16:44
PMT000306,C0078,P016,2025-05-19,3165.83,MXN,Successful,,2025-05-19T08:28:04
PMT000307,C0326,P013,2024-09-06,836.61,MXN,Successful,,2024-09-06T08:32:26
PMT000308,C0132,P019,2026-01-22,4912.21,MXN,Successful,,2026-01-22T03:37:37
PMT000309,C0347,P006,2025-04-08,3030.0,MXN,Reversed,,2025-04-08T17:07:39
PMT000310,C0185,P018,2024-09-29,1273.14,MXN,Successful,,2024-09-29T04:07:10
PMT000311,C0447,P014,2025-07-18,4337.56,MXN,Successful,,2025-07-18T10:31:10
PMT000312,C0413,P004,2024-06-10,85.62,USD,Successful,,2024-06-10T05:53:06
PMT000313,C0257,P003,2025-02-04,1071.49,MXN,Successful,,2025-02-04T21:19:55
PMT000314,C0400,P015,2025-12-18,127.69,MXN,Successful,,2025-12-18T14:51:05
PMT000315,C0148,P004,2025-10-24,298.52,MXN,Successful,,2025-10-24T08:56:45
PMT000316,C0258,P017,2025-09-05,148.64,MXN,Successful,,2025-09-05T15:36:13
PMT000317,C0104,P012,2025-03-08,9422.98,MXN,Successful,,2025-03-08T08:01:00
PMT000318,C0434,P010,2025-02-16,854.33,USD,Successful,,2025-02-16T11:23:43
PMT000319,C0416,P006,2024-04-09,693.56,MXN,Pending,,2024-04-09T17:34:51
PMT000320,C0456,P020,2025-06-18,112.11,MXN,Successful,,2025-06-18T07:54:57
PMT000321,C0443,P015,2025-06-01,1207.1,MXN,Successful,,2025-06-01T18:29:14
PMT000322,C0495,P016,2024-04-04,1195.5,MXN,Failed,Risk rule declined,2024-04-04T08:06:40
PMT000323,C0127,P016,2024-07-16,284.79,MXN,Successful,,2024-07-16T18:36:24
PMT000324,C0474,P013,2024-04-10,174.32,USD,Successful,,2024-04-10T05:44:58
PMT000325,C0297,P019,2024-10-13,5163.99,MXN,Successful,,2024-10-13T17:13:19
PMT000326,C0223,P013,2024-04-03,3383.67,MXN,Successful,,2024-04-03T16:14:21
PMT000327,C0296,P010,2025-01-21,4076.23,MXN,Successful,,2025-01-21T04:25:36
PMT000328,C0180,P006,2025-03-13,517.32,MXN,Successful,,2025-03-13T13:06:17
PMT000329,C0159,P006,2025-02-07,4903.02,MXN,Successful,,2025-02-07T13:16:13
PMT000330,C0132,P015,2024-09-01,2436.93,MXN,Successful,,2024-09-01T16:25:52
PMT000331,C0035,P007,2025-04-19,328.17,MXN,Successful,,2025-04-19T14:24:18
PMT000332,C0261,P015,2025-11-21,365.68,MXN,Successful,,2025-11-21T04:18:04
PMT000333,C0447,P020,2024-11-08,13217.27,MXN,Successful,,2024-11-08T12:58:53
PMT000334,C0335,P009,2024-11-20,455.04,USD,Pending,,2024-11-20T00:49:32
PMT000335,C0275,P002,2025-05-04,1553.56,MXN,Successful,,2025-05-04T18:53:38
PMT000336,C0224,P014,2024-09-29,10554.49,MXN,Successful,,2024-09-29T21:08:41
PMT000337,C0238,P001,2024-12-03,1039.01,MXN,Successful,,2024-12-03T00:57:46
PMT000338,C0110,P016,2025-02-21,8258.25,MXN,Successful,,2025-02-21T08:40:27
PMT000339,C0416,P011,2024-12-28,309.81,MXN,Successful,,2024-12-28T21:10:31
PMT000340,C0104,P010,2025-11-23,9960.81,MXN,Successful,,2025-11-23T23:43:36
PMT000341,C0377,P012,2025-12-10,12239.05,MXN,Successful,,2025-12-10T16:08:23
PMT000342,C0388,P010,2025-01-08,4741.83,MXN,Reversed,,2025-01-08T05:33:13
PMT000343,C0299,P007,2025-02-17,251.63,MXN,Successful,,2025-02-17T17:19:27
PMT000344,C0434,P006,2026-02-25,491.91,MXN,Successful,,2026-02-25T05:09:01
PMT000345,C0159,P008,2025-04-03,3201.56,MXN,Pending,,2025-04-03T01:11:06
PMT000346,C0446,P018,2026-03-27,2525.91,MXN,Successful,,2026-03-27T17:28:32
PMT000347,C0382,P003,2025-10-21,12992.67,MXN,Successful,,2025-10-21T17:45:22
PMT000348,C0408,P007,2024-10-21,2951.73,MXN,Successful,,2024-10-21T08:14:31
PMT000349,C0347,P004,2024-09-25,12756.51,MXN,Successful,,2024-09-25T19:28:21
PMT000350,C0426,P009,2024-08-01,1213.87,MXN,Successful,,2024-08-01T23:53:01
PMT000351,C0428,P003,2025-11-17,523.85,MXN,Successful,,2025-11-17T18:55:34
PMT000352,C0220,P016,2024-11-16,140.69,USD,Successful,,2024-11-16T16:02:05
PMT000353,C0411,P002,2025-08-14,1315.97,MXN,Failed,Invalid account details,2025-08-14T13:52:06
PMT000354,C0386,P014,2025-05-02,4084.24,MXN,Successful,,2025-05-02T23:17:45
PMT000355,C0235,P006,2025-11-27,5659.12,MXN,Successful,,2025-11-27T12:54:38
PMT000356,C0467,P010,2025-10-12,671.53,MXN,Failed,Expired authorization,2025-10-12T12:50:42
PMT000357,C0210,P004,2024-05-20,285.13,MXN,Successful,,2024-05-20T21:52:59
PMT000358,C0297,P015,2024-12-04,6988.74,MXN,Successful,,2024-12-04T14:27:29
PMT000359,C0052,P020,2025-04-16,198.58,MXN,Successful,,2025-04-16T17:45:11
PMT000360,C0122,P005,2025-11-15,1395.29,MXN,Successful,,2025-11-15T10:54:04
PMT000361,C0422,P020,2025-09-13,369.02,MXN,Successful,,2025-09-13T06:58:31
PMT000362,C0211,P007,2025-05-09,2919.88,MXN,Successful,,2025-05-09T07:51:39
PMT000363,C0210,P012,2025-11-18,333.11,MXN,Pending,,2025-11-18T16:12:47
PMT000364,C0137,P015,2025-02-05,5925.27,USD,Successful,,2025-02-05T20:57:46
PMT000365,C0257,P004,2024-05-14,299.72,MXN,Successful,,2024-05-14T04:54:06
PMT000366,C0410,P009,2025-12-20,6884.0,MXN,Successful,,2025-12-20T13:07:24
PMT000367,C0448,P002,2025-04-22,1266.11,MXN,Successful,,2025-04-22T02:02:52
PMT000368,C0031,P015,2025-11-18,1032.24,MXN,Successful,,2025-11-18T07:18:23
PMT000369,C0299,P008,2024-12-31,2168.07,USD,Successful,,2024-12-31T15:48:28
PMT000370,C0241,P018,2025-06-10,1007.91,MXN,Successful,,2025-06-10T16:53:00
PMT000371,C0326,P006,2024-11-30,708.05,MXN,Successful,,2024-11-30T17:42:54
PMT000372,C0229,P019,2025-01-14,464.95,MXN,Successful,,2025-01-14T07:57:32
PMT000373,C0212,P003,2024-07-23,65.9,MXN,Successful,,2024-07-23T13:42:34
PMT000374,C0242,P013,2025-10-05,681.99,USD,Successful,,2025-10-05T04:33:53
PMT000375,C0303,P006,2024-11-01,62.76,MXN,Successful,,2024-11-01T23:14:01
PMT000376,C0264,P004,2024-11-14,158.11,MXN,Successful,,2024-11-14T15:42:18
PMT000377,C0242,P002,2024-12-12,717.94,MXN,Successful,,2024-12-12T15:26:17
PMT000378,C0412,P014,2025-02-03,1755.43,MXN,Successful,,2025-02-03T12:17:58
PMT000379,C0386,P005,2025-05-31,6184.3,MXN,Successful,,2025-05-31T02:17:03
PMT000380,C0180,P012,2025-08-20,5037.39,MXN,Successful,,2025-08-20T20:18:15
PMT000381,C0408,P020,2025-08-14,2158.69,USD,Successful,,2025-08-14T15:24:30
PMT000382,C0431,P007,2025-01-26,6924.17,MXN,Successful,,2025-01-26T07:05:21
PMT000383,C0083,P001,2025-03-17,1958.64,MXN,Pending,,2025-03-17T03:17:03
PMT000384,C0303,P003,2024-07-18,168.45,MXN,Successful,,2024-07-18T13:24:29
PMT000385,C0158,P003,2025-04-17,3606.34,MXN,Successful,,2025-04-17T13:36:56
PMT000386,C0386,P009,2025-12-24,3994.02,MXN,Successful,,2025-12-24T03:56:06
PMT000387,C0132,P016,2025-02-28,12576.55,MXN,Failed,Provider timeout,2025-02-28T09:18:31
PMT000388,C0351,P006,2026-02-09,1953.55,USD,Successful,,2026-02-09T09:08:13
PMT000389,C0138,P003,2024-07-29,133.97,MXN,Successful,,2024-07-29T22:57:23
PMT000390,C0265,P014,2025-10-02,6305.33,MXN,Successful,,2025-10-02T02:31:51
PMT000391,C0491,P006,2025-09-09,937.5,USD,Successful,,2025-09-09T12:35:21
PMT000392,C0202,P012,2025-08-19,10546.81,MXN,Successful,,2025-08-19T07:34:08
PMT000393,C0443,P019,2025-08-04,1262.6,MXN,Successful,,2025-08-04T02:52:04
PMT000394,C0321,P006,2024-04-17,6780.71,USD,Successful,,2024-04-17T23:26:23
PMT000395,C0443,P010,2025-10-06,3509.09,MXN,Successful,,2025-10-06T05:49:26
PMT000396,C0092,P017,2025-04-01,2445.18,MXN,Successful,,2025-04-01T04:55:36
PMT000397,C0414,P015,2025-04-20,446.41,MXN,Successful,,2025-04-20T01:23:55
PMT000398,C0013,P016,2024-05-10,250.0,MXN,Successful,,2024-05-10T01:00:43
PMT000399,C0208,P016,2024-08-23,1184.57,MXN,Successful,,2024-08-23T02:09:10
PMT000400,C0441,P012,2026-01-16,975.24,MXN,Successful,,2026-01-16T05:12:11
PMT000401,C0361,P012,2024-11-21,8042.05,MXN,Successful,,2024-11-21T00:23:10
PMT000402,C0283,P015,2025-01-01,234.02,MXN,Successful,,2025-01-01T08:23:57
PMT000403,C0202,P015,2024-08-24,6179.18,MXN,Successful,,2024-08-24T17:19:00
PMT000404,C0411,P014,2025-07-13,5333.4,MXN,Successful,,2025-07-13T21:31:34
PMT000405,C0372,P008,2025-10-04,142.86,MXN,Successful,,2025-10-04T13:45:04
PMT000406,C0241,P017,2026-01-25,2307.35,MXN,Successful,,2026-01-25T11:36:48
PMT000407,C0448,P005,2025-05-20,465.16,USD,Successful,,2025-05-20T19:42:08
PMT000408,C0129,P003,2024-10-30,1311.25,MXN,Successful,,2024-10-30T09:57:09
PMT000409,C0096,P007,2024-05-26,4117.15,MXN,Successful,,2024-05-26T04:29:35
PMT000410,C0340,P005,2024-10-23,9460.46,MXN,Successful,,2024-10-23T04:51:24
PMT000411,C0102,P014,2025-07-02,438.74,MXN,Successful,,2025-07-02T09:31:49
PMT000412,C0137,P005,2026-03-12,5317.15,MXN,Successful,,2026-03-12T06:28:01
PMT000413,C0137,P014,2024-06-02,3168.04,MXN,Successful,,2024-06-02T18:39:28
PMT000414,C0075,P010,2024-12-29,446.93,USD,Successful,,2024-12-29T03:54:01
PMT000415,C0431,P003,2025-08-08,23968.32,USD,Successful,,2025-08-08T12:04:31
PMT000416,C0122,P005,2025-05-30,627.17,MXN,Successful,,2025-05-30T20:40:15
PMT000417,C0265,P010,2025-07-27,14231.65,MXN,Successful,,2025-07-27T16:26:51
PMT000418,C0383,P015,2025-03-02,469.94,MXN,Successful,,2025-03-02T02:09:03
PMT000419,C0006,P008,2024-10-23,5081.47,MXN,Successful,,2024-10-23T14:25:18
PMT000420,C0296,P005,2025-03-18,8045.36,MXN,Successful,,2025-03-18T04:23:14
PMT000421,C0267,P006,2024-12-25,266.34,MXN,Successful,,2024-12-25T11:05:00
PMT000422,C0410,P002,2025-09-10,2511.12,MXN,Successful,,2025-09-10T06:12:30
PMT000423,C0186,P001,2024-08-10,790.34,MXN,Successful,,2024-08-10T21:10:58
PMT000424,C0219,P020,2025-03-29,8410.38,MXN,Successful,,2025-03-29T16:56:17
PMT000425,C0095,P002,2026-02-27,246.09,MXN,Successful,,2026-02-27T06:01:44
PMT000426,C0386,P003,2025-04-25,5713.97,MXN,Successful,,2025-04-25T09:30:15
PMT000427,C0403,P018,2024-10-01,250.0,MXN,Successful,,2024-10-01T05:10:37
PMT000428,C0073,P014,2026-02-06,697.11,MXN,Successful,,2026-02-06T08:28:11
PMT000429,C0208,P009,2024-10-07,5111.96,MXN,Successful,,2024-10-07T19:19:27
PMT000430,C0448,P014,2025-10-12,1949.9,MXN,Successful,,2025-10-12T07:08:51
PMT000431,C0001,P019,2024-06-25,250.0,MXN,Successful,,2024-06-25T02:59:09
PMT000432,C0162,P002,2025-12-11,16445.95,MXN,Successful,,2025-12-11T09:53:05
PMT000433,C0296,P005,2024-08-17,4442.77,MXN,Successful,,2024-08-17T23:14:41
PMT000434,C0178,P018,2025-01-01,9095.13,MXN,Successful,,2025-01-01T16:56:13
PMT000435,C0149,P016,2026-03-05,118.05,MXN,Successful,,2026-03-05T10:31:18
PMT000436,C0235,P020,2025-06-03,5368.96,MXN,Successful,,2025-06-03T00:24:39
PMT000437,C0100,P006,2024-10-21,4415.15,MXN,Failed,Risk rule declined,2024-10-21T08:40:52
PMT000438,C0280,P019,2024-04-01,571.15,MXN,Failed,Risk rule declined,2024-04-01T00:37:53
PMT000439,C0371,P007,2024-04-05,1100.43,MXN,Successful,,2024-04-05T20:18:01
PMT000440,C0299,P015,2024-10-29,599.08,MXN,Failed,Invalid account details,2024-10-29T22:32:04
PMT000441,C0043,P018,2025-04-22,659.61,USD,Successful,,2025-04-22T04:58:17
PMT000442,C0425,P004,2025-03-20,283.23,MXN,Successful,,2025-03-20T09:15:14
PMT000443,C0100,P004,2026-01-26,7513.72,MXN,Failed,Invalid account details,2026-01-26T05:42:33
PMT000444,C0394,P012,2025-10-22,4170.37,MXN,Successful,,2025-10-22T01:59:16
PMT000445,C0189,P018,2026-01-28,2126.57,MXN,Successful,,2026-01-28T02:56:47
PMT000446,C0402,P002,2025-04-10,6289.23,MXN,Successful,,2025-04-10T01:51:20
PMT000447,C0109,P018,2025-02-16,210.36,MXN,Successful,,2025-02-16T19:31:55
PMT000448,C0101,P007,2025-05-23,9694.71,MXN,Pending,,2025-05-23T04:17:30
PMT000449,C0262,P008,2024-12-20,2251.39,MXN,Successful,,2024-12-20T20:05:07
PMT000450,C0013,P007,2024-09-10,1228.3,MXN,Successful,,2024-09-10T16:42:23
PMT000451,C0122,P019,2025-12-03,1759.81,MXN,Successful,,2025-12-03T01:37:05
PMT000452,C0379,P003,2025-08-18,302.19,MXN,Successful,,2025-08-18T07:26:21
PMT000453,C0421,P012,2024-11-27,467.65,MXN,Failed,Invalid account details,2024-11-27T09:57:52
PMT000454,C0033,P003,2025-02-15,98.81,MXN,Successful,,2025-02-15T19:28:49
PMT000455,C0446,P019,2024-09-22,2638.52,USD,Successful,,2024-09-22T10:48:43
PMT000456,C0407,P017,2025-05-20,290.78,MXN,Successful,,2025-05-20T03:03:16
PMT000457,C0439,P005,2024-12-14,455.14,MXN,Successful,,2024-12-14T11:31:24
PMT000458,C0367,P006,2025-12-23,858.85,MXN,Successful,,2025-12-23T14:39:03
PMT000459,C0355,P008,2025-04-23,241.1,MXN,Successful,,2025-04-23T17:32:47
PMT000460,C0279,P008,2025-01-16,468.16,MXN,Successful,,2025-01-16T21:54:31
PMT000461,C0344,P017,2025-10-11,175.11,MXN,Successful,,2025-10-11T03:34:00
PMT000462,C0460,P012,2026-01-11,328.24,MXN,Pending,,2026-01-11T20:45:42
PMT000463,C0049,P009,2025-11-23,1902.35,MXN,Successful,,2025-11-23T20:10:03
PMT000464,C0174,P015,2025-03-28,4918.14,MXN,Successful,,2025-03-28T22:17:36
PMT000465,C0032,P009,2024-12-13,12301.44,MXN,Successful,,2024-12-13T17:35:28
PMT000466,C0487,P003,2025-08-04,447.04,MXN,Successful,,2025-08-04T19:11:13
PMT000467,C0227,P003,2025-11-22,500.66,MXN,Successful,,2025-11-22T13:30:49
PMT000468,C0357,P007,2026-03-16,617.91,MXN,Successful,,2026-03-16T01:45:38
PMT000469,C0422,P013,2025-02-25,453.72,MXN,Successful,,2025-02-25T04:12:57
PMT000470,C0384,P003,2025-08-08,379.33,USD,Successful,,2025-08-08T17:54:46
PMT000471,C0089,P012,2024-11-09,90.5,MXN,Successful,,2024-11-09T02:19:55
PMT000472,C0408,P006,2024-06-08,578.79,MXN,Successful,,2024-06-08T06:06:44
PMT000473,C0447,P015,2024-10-13,5104.57,MXN,Successful,,2024-10-13T18:22:35
PMT000474,C0023,P001,2024-04-11,4637.42,MXN,Successful,,2024-04-11T13:51:00
PMT000475,C0388,P009,2025-04-08,5510.84,MXN,Successful,,2025-04-08T05:23:18
PMT000476,C0186,P001,2024-12-21,848.39,MXN,Successful,,2024-12-21T02:54:56
PMT000477,C0341,P007,2025-08-16,67.58,MXN,Successful,,2025-08-16T19:15:44
PMT000478,C0269,P001,2025-06-30,168.65,MXN,Failed,Provider timeout,2025-06-30T07:32:59
PMT000479,C0143,P009,2024-08-07,2918.36,MXN,Successful,,2024-08-07T00:02:28
PMT000480,C0072,P016,2025-08-13,128.11,MXN,Successful,,2025-08-13T04:14:00
PMT000481,C0056,P002,2024-08-22,2609.79,USD,Successful,,2024-08-22T10:06:16
PMT000482,C0049,P015,2024-04-05,1079.03,MXN,Successful,,2024-04-05T04:23:38
PMT000483,C0338,P013,2026-03-09,1580.55,MXN,Successful,,2026-03-09T07:31:08
PMT000484,C0185,P010,2024-04-21,1230.89,MXN,Successful,,2024-04-21T17:01:35
PMT000485,C0111,P013,2024-12-05,282.28,USD,Successful,,2024-12-05T01:59:07
PMT000486,C0364,P007,2025-07-16,60.0,MXN,Successful,,2025-07-16T18:25:04
PMT000487,C0361,P015,2024-12-20,1956.58,USD,Successful,,2024-12-20T11:51:38
PMT000488,C0291,P016,2024-12-25,801.78,MXN,Successful,,2024-12-25T06:08:10
PMT000489,C0478,P016,2025-09-20,1193.55,MXN,Successful,,2025-09-20T23:25:16
PMT000490,C0202,P006,2025-06-20,7907.62,MXN,Failed,Expired authorization,2025-06-20T18:27:22
PMT000491,C0420,P014,2025-04-15,4224.68,MXN,Failed,Insufficient funds,2025-04-15T09:06:35
PMT000492,C0032,P003,2025-12-29,6008.86,USD,Successful,,2025-12-29T06:58:22
PMT000493,C0386,P010,2024-06-24,11476.18,MXN,Successful,,2024-06-24T01:26:02
PMT000494,C0342,P001,2025-03-07,6130.11,USD,Successful,,2025-03-07T04:16:38
PMT000495,C0426,P004,2024-10-03,770.15,USD,Successful,,2024-10-03T08:25:50
PMT000496,C0300,P013,2024-04-29,1745.46,MXN,Successful,,2024-04-29T00:36:25
PMT000497,C0334,P018,2026-03-16,1384.25,USD,Successful,,2026-03-16T00:56:00
PMT000498,C0185,P001,2025-09-30,20161.82,MXN,Successful,,2025-09-30T15:03:52
PMT000499,C0360,P012,2024-09-14,196.82,MXN,Successful,,2024-09-14T06:49:15
PMT000500,C0397,P014,2025-01-08,1615.12,MXN,Successful,,2025-01-08T17:01:41
PMT000501,C0468,P019,2024-09-23,6101.7,MXN,Successful,,2024-09-23T09:14:18
PMT000502,C0257,P014,2025-08-21,3375.92,MXN,Successful,,2025-08-21T14:55:32
PMT000503,C0026,P002,2024-12-10,108.91,MXN,Successful,,2024-12-10T06:34:41
PMT000504,C0319,P003,2026-01-23,194.29,MXN,Successful,,2026-01-23T15:30:17
PMT000505,C0056,P014,2024-09-07,556.77,MXN,Successful,,2024-09-07T21:54:28
PMT000506,C0137,P005,2024-12-10,5882.34,MXN,Successful,,2024-12-10T03:13:20
PMT000507,C0178,P019,2026-02-03,7561.97,MXN,Pending,,2026-02-03T05:42:08
PMT000508,C0382,P019,2025-12-27,3397.0,MXN,Successful,,2025-12-27T12:05:02
PMT000509,C0100,P020,2024-11-09,5391.31,MXN,Successful,,2024-11-09T03:35:10
PMT000510,C0092,P006,2025-03-18,591.36,MXN,Successful,,2025-03-18T05:26:28
PMT000511,C0021,P015,2025-12-27,833.69,MXN,Successful,,2025-12-27T07:08:19
PMT000512,C0441,P014,2025-08-11,1262.06,MXN,Successful,,2025-08-11T03:50:39
PMT000513,C0365,P001,2025-07-16,3113.57,MXN,Successful,,2025-07-16T17:51:13
PMT000514,C0018,P006,2025-08-03,78.03,MXN,Failed,Insufficient funds,2025-08-03T19:47:11
PMT000515,C0012,P004,2026-01-25,4787.37,MXN,Successful,,2026-01-25T00:29:46
PMT000516,C0296,P008,2025-04-14,17725.37,USD,Successful,,2025-04-14T20:18:49
PMT000517,C0156,P020,2024-08-18,3080.77,USD,Successful,,2024-08-18T10:17:45
PMT000518,C0320,P018,2025-03-10,6311.57,MXN,Successful,,2025-03-10T22:29:31
PMT000519,C0225,P006,2025-09-25,203.63,USD,Successful,,2025-09-25T15:05:45
PMT000520,C0466,P012,2025-03-26,1243.38,MXN,Successful,,2025-03-26T14:41:52
PMT000521,C0158,P004,2024-11-20,1258.29,MXN,Successful,,2024-11-20T17:29:47
PMT000522,C0359,P006,2025-08-07,370.79,MXN,Successful,,2025-08-07T02:19:25
PMT000523,C0023,P002,2025-02-19,11430.62,MXN,Successful,,2025-02-19T11:57:51
PMT000524,C0493,P014,2026-03-03,1602.46,MXN,Successful,,2026-03-03T10:04:28
PMT000525,C0233,P014,2024-12-11,9014.62,MXN,Successful,,2024-12-11T05:08:08
PMT000526,C0385,P017,2025-09-16,177.19,MXN,Successful,,2025-09-16T11:46:44
PMT000527,C0240,P018,2025-05-14,257.98,MXN,Successful,,2025-05-14T01:26:42
PMT000528,C0118,P004,2024-05-31,1108.21,MXN,Successful,,2024-05-31T14:21:01
PMT000529,C0411,P016,2025-03-07,448.04,MXN,Pending,,2025-03-07T13:18:39
PMT000530,C0382,P003,2024-04-23,6545.73,MXN,Successful,,2024-04-23T18:52:34
PMT000531,C0118,P008,2025-11-07,651.26,USD,Successful,,2025-11-07T13:28:39
PMT000532,C0234,P010,2025-09-30,164.2,USD,Successful,,2025-09-30T19:02:50
PMT000533,C0238,P001,2024-05-09,1095.71,MXN,Successful,,2024-05-09T01:40:45
PMT000534,C0418,P003,2025-04-01,2971.28,MXN,Successful,,2025-04-01T07:41:23
PMT000535,C0361,P006,2026-03-02,5933.35,MXN,Successful,,2026-03-02T03:11:42
PMT000536,C0340,P003,2024-11-04,3109.19,MXN,Successful,,2024-11-04T12:36:29
PMT000537,C0343,P019,2026-01-10,958.31,MXN,Successful,,2026-01-10T20:18:32
PMT000538,C0147,P006,2024-07-26,404.38,MXN,Successful,,2024-07-26T21:14:49
PMT000539,C0191,P010,2024-04-05,2214.18,MXN,Successful,,2024-04-05T11:46:41
PMT000540,C0021,P020,2025-04-24,5931.34,MXN,Failed,Provider timeout,2025-04-24T04:19:34
PMT000541,C0404,P012,2024-10-03,350.2,MXN,Successful,,2024-10-03T21:17:03
PMT000542,C0224,P008,2025-12-25,6035.17,MXN,Successful,,2025-12-25T02:01:07
PMT000543,C0226,P019,2025-08-13,7198.85,MXN,Successful,,2025-08-13T12:06:58
PMT000544,C0137,P005,2025-08-23,4143.28,MXN,Successful,,2025-08-23T13:35:30
PMT000545,C0110,P004,2025-08-12,7338.7,USD,Successful,,2025-08-12T10:38:35
PMT000546,C0308,P012,2025-08-17,843.11,MXN,Successful,,2025-08-17T05:42:55
PMT000547,C0132,P009,2025-10-09,6028.84,MXN,Successful,,2025-10-09T22:02:42
PMT000548,C0030,P017,2025-08-10,726.15,MXN,Successful,,2025-08-10T00:34:41
PMT000549,C0395,P001,2025-12-02,494.2,MXN,Successful,,2025-12-02T07:01:15
PMT000550,C0194,P013,2025-05-16,402.91,MXN,Successful,,2025-05-16T22:08:57
PMT000551,C0202,P015,2024-12-10,7235.84,MXN,Successful,,2024-12-10T12:05:52
PMT000552,C0224,P020,2025-03-05,12494.13,MXN,Successful,,2025-03-05T20:31:20
PMT000553,C0411,P003,2025-02-10,1093.28,MXN,Successful,,2025-02-10T11:51:16
PMT000554,C0174,P005,2024-12-01,8200.17,MXN,Successful,,2024-12-01T19:17:13
PMT000555,C0388,P019,2025-01-19,4981.84,MXN,Successful,,2025-01-19T16:41:45
PMT000556,C0479,P013,2024-12-27,502.01,MXN,Successful,,2024-12-27T09:43:01
PMT000557,C0347,P001,2024-06-26,16278.73,MXN,Successful,,2024-06-26T07:04:11
PMT000558,C0224,P002,2025-11-30,6268.48,MXN,Successful,,2025-11-30T15:52:09
PMT000559,C0386,P016,2025-10-16,4469.54,MXN,Successful,,2025-10-16T13:29:58
PMT000560,C0235,P012,2024-12-03,12866.63,MXN,Successful,,2024-12-03T13:24:18
PMT000561,C0219,P012,2026-02-15,6446.7,MXN,Successful,,2026-02-15T17:05:12
PMT000562,C0279,P018,2026-02-19,2439.26,MXN,Successful,,2026-02-19T11:36:50
PMT000563,C0174,P005,2025-12-13,10645.84,MXN,Successful,,2025-12-13T06:52:12
PMT000564,C0050,P004,2024-04-23,279.67,MXN,Successful,,2024-04-23T08:54:07
PMT000565,C0219,P013,2024-12-20,4637.59,MXN,Successful,,2024-12-20T01:55:48
PMT000566,C0061,P018,2025-02-25,1374.58,MXN,Successful,,2025-02-25T23:53:41
PMT000567,C0219,P006,2025-09-17,7947.59,MXN,Successful,,2025-09-17T16:25:14
PMT000568,C0296,P014,2025-07-15,8029.02,MXN,Successful,,2025-07-15T23:41:04
PMT000569,C0473,P003,2025-08-16,142.27,MXN,Successful,,2025-08-16T17:08:42
PMT000570,C0014,P004,2025-10-24,559.96,USD,Successful,,2025-10-24T01:56:24
PMT000571,C0331,P019,2026-02-18,853.66,MXN,Successful,,2026-02-18T16:45:18
PMT000572,C0235,P003,2025-05-11,2519.16,MXN,Successful,,2025-05-11T04:27:21
PMT000573,C0007,P001,2026-01-10,401.65,MXN,Successful,,2026-01-10T09:40:05
PMT000574,C0137,P016,2025-11-21,5165.92,MXN,Successful,,2025-11-21T13:31:06
PMT000575,C0056,P007,2024-12-03,919.91,MXN,Successful,,2024-12-03T19:02:14
PMT000576,C0111,P008,2025-11-21,103.87,MXN,Successful,,2025-11-21T05:24:02
PMT000577,C0151,P017,2024-07-01,911.04,MXN,Successful,,2024-07-01T02:06:03
PMT000578,C0214,P004,2024-07-31,1331.93,MXN,Successful,,2024-07-31T19:41:59
PMT000579,C0280,P014,2026-03-26,968.33,MXN,Failed,Insufficient funds,2026-03-26T18:28:24
PMT000580,C0001,P006,2025-01-30,1921.98,MXN,Successful,,2025-01-30T09:09:18
PMT000581,C0089,P002,2025-02-28,145.37,MXN,Successful,,2025-02-28T22:26:32
PMT000582,C0043,P015,2026-02-20,762.54,MXN,Successful,,2026-02-20T13:33:43
PMT000583,C0293,P007,2024-12-16,16820.71,MXN,Failed,Insufficient funds,2024-12-16T05:23:05
PMT000584,C0178,P018,2024-10-01,6315.81,MXN,Successful,,2024-10-01T15:26:49
PMT000585,C0293,P019,2024-05-31,2200.49,MXN,Successful,,2024-05-31T04:39:10
PMT000586,C0118,P018,2025-04-18,560.33,MXN,Successful,,2025-04-18T13:57:36
PMT000587,C0012,P007,2024-09-01,6222.84,MXN,Successful,,2024-09-01T20:31:55
PMT000588,C0481,P005,2024-05-21,127.54,MXN,Successful,,2024-05-21T16:58:11
PMT000589,C0053,P018,2025-11-20,1950.09,MXN,Successful,,2025-11-20T22:07:45
PMT000590,C0063,P009,2024-11-28,87.28,MXN,Successful,,2024-11-28T16:34:02
